success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,generalMultiple,PROLIFIC_PID,SESSION_ID,batchId,participant_number,genuine_first,choose_pretender,total_points,pretend_instructions,nonpretend_instructions,view_history,rt,responses,question_order,correct,test_part,grid,click_log,final_grid_state,num_clicks,points,cheat,grid_number,replay_log,decision,genuine_player,cheat_player,cheater,noncheater
,Battleships_replay_2players,39,752934,0.0-11.0-0.4,61814837a8ff57d06daa2c8c,,603f6ea3c439b514c173633d,6182caef7d90cbfe4b3ce9ba,3016,345,False,True,71,1,1,,,,,1.0,judge,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]",,,,,,1.0,"['left', 'right']",right,331.0,333.0,right,left
,instructions,40,754150,0.0-11.0-1.4,61814837a8ff57d06daa2c8c,,603f6ea3c439b514c173633d,6182caef7d90cbfe4b3ce9ba,3016,345,False,True,71,1,1,"[{""page_index"":0,""viewing_time"":1214.5}]",1214.800000011921,,,,,,,,,,,,,,,,,
,survey-text,41,798683,0.0-12.0,61814837a8ff57d06daa2c8c,,603f6ea3c439b514c173633d,6182caef7d90cbfe4b3ce9ba,3016,345,False,True,71,1,1,,44530.19999998808,"{""debrief"":""Did not have strategy, You just can easily see players with hints...""}",,,,,,,,,,,,,,,,
,survey-text,42,811249,0.0-13.0,61814837a8ff57d06daa2c8c,,603f6ea3c439b514c173633d,6182caef7d90cbfe4b3ce9ba,3016,345,False,True,71,1,1,,12564.699999988079,"{""worker_comments"":""Great study!""}",,,,,,,,,,,,,,,,
,instructions,43,821238,0.0-14.0,61814837a8ff57d06daa2c8c,,603f6ea3c439b514c173633d,6182caef7d90cbfe4b3ce9ba,3016,345,False,True,71,1,1,"[{""page_index"":0,""viewing_time"":9987.900000035763}]",9988.0,,,,,,,,,,,,,,,,,
1.0,fullscreen,0,2496,0.0-0.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,,,,,,,,,,,,,,,,,,
,instructions,1,37094,0.0-1.0-0.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":6199.299999952316},{""page_index"":1,""viewing_time"":7553.700000047684},{""page_index"":2,""viewing_time"":9832.200000047684},{""page_index"":3,""viewing_time"":11011}]",34596.700000047684,,,,,,,,,,,,,,,,,
,survey-multi-choice,2,44333,0.0-1.0-1.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,7238.099999904633,"{""Q0"":""... sink all ships with as <b>few clicks</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,
,instructions,3,46058,0.0-2.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":1723.7999999523163}]",1724.0,,,,,,,,,,,,,,,,,
,Battleships,4,61277,0.0-3.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,,,,,,"[['0', '0', '0', '0'], ['A', '0', 'B', 'B'], ['A', '0', '0', '0'], ['0', '0', '0', '0']]","{'i': [0, 1, 0, 2, 1, 3, 3, 2, 1, 0, 0, 2], 'j': [2, 3, 3, 3, 2, 0, 1, 1, 0, 0, 1, 0], 't': [2992.7000000476837, 4936.799999952316, 6542.599999904633, 7234.599999904633, 7800.599999904633, 8762.099999904633, 9194.799999952316, 9744.700000047684, 10343.700000047684, 11325.700000047684, 12286.700000047684, 13122.799999952316], 'hit': ['0', 'B', '0', '0', 'B', '0', '0', '0', 'A', '0', '0', 'A']}","[['sea', 'sea', 'sea', 'sea'], ['ship', 'unknown', 'ship', 'ship'], ['ship', 'sea', 'unknown', 'sea'], ['sea', 'sea', 'unknown', 'unknown']]",12.0,4.0,0.0,,,,,,,
,instructions,5,88063,0.0-4.0-0.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":2075.5999999046326},{""page_index"":1,""viewing_time"":7506.900000095367},{""page_index"":2,""viewing_time"":8306.099999904633},{""page_index"":3,""viewing_time"":8897.100000143051}]",26785.799999952316,,,,,,,,,,,,,,,,,
,survey-multi-choice,6,95144,0.0-4.0-1.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,7080.0,"{""Q0"":""... play the game as if the cross hints <b>were not there</b> so that I look like someone who <b>had no hints</b>""}",[0],1.0,multichoice_pretend,,,,,,,,,,,,,
,Battleships,7,115343,0.0-5.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,,,,,,"[['0', '0', '0', '0'], ['0', '0', 'B', '0'], ['0', '0', 'B', '0'], ['A', 'A', '0', '0']]","{'i': [1, 1, 0, 2, 2, 1, 2, 3, 3, 3], 'j': [1, 0, 2, 2, 3, 2, 1, 1, 2, 0], 't': [5044.899999856949, 6780.099999904633, 9278.099999904633, 10161.899999856949, 11381.799999952316, 12028.899999856949, 15440.799999952316, 17022.89999985695, 17527.799999952316, 18106.799999952316], 'hit': ['0', '0', '0', 'B', '0', 'B', '0', 'A', '0', 'A']}","[['unknown', 'unknown', 'sea', 'unknown'], ['sea', 'sea', 'ship', 'unknown'], ['unknown', 'sea', 'ship', 'sea'], ['ship', 'ship', 'sea', 'unknown']]",10.0,6.0,1.0,,,,,,,
,instructions,8,142524,0.0-6.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":27179.599999904633}]",27180.0,,,,,,,,,,,,,,,,,
,Battleships,9,167010,0.0-7.0-0.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,,,,,pretend,"[['0', '0', '0', '0', 'B'], ['A', 'A', 'A', '0', 'B'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0']]","{'i': [2, 3, 2, 1, 1, 1, 1, 4, 0, 2, 3, 2, 3, 3, 1, 0], 'j': [1, 2, 4, 2, 3, 1, 0, 2, 3, 2, 3, 3, 1, 0, 4, 4], 't': [2073.2999999523163, 2985.2000000476837, 3974.2000000476837, 4764.100000143051, 5664.400000095367, 6264, 8384.400000095367, 9204.200000047684, 10361.200000047684, 11532.299999952316, 12326.100000143051, 13705.900000095367, 15291.100000143051, 18048.10000014305, 21742.299999952316, 22395.200000047684], 'hit': ['0', '0', '0', 'A', '0', 'A', 'A', '0', '0', '0', 'C', 'C', '0', '0', 'B', 'B']}","[['unknown', 'unknown', 'unknown', 'sea', 'ship'], ['ship', 'ship', 'ship', 'sea', 'ship'], ['unknown', 'sea', 'sea', 'ship', 'sea'], ['sea', 'sea', 'sea', 'ship', 'unknown'], ['unknown', 'unknown', 'sea', 'unknown', 'unknown']]",16.0,9.0,1.0,4.0,,,,,,
,instructions,10,169098,0.0-7.0-1.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":2086.2000000476837}]",2086.399999856949,,,,,,,,,,,,,,,,,
,Battleships,11,190644,0.0-7.0-0.1,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,,,,,pretend,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', 'A'], ['0', 'B', 'B', '0', 'A'], ['0', '0', '0', '0', 'A'], ['C', 'C', '0', '0', '0']]","{'i': [2, 2, 4, 4, 0, 1, 1, 2, 3, 4, 1, 0, 3, 4, 4], 'j': [2, 1, 2, 3, 2, 2, 3, 4, 4, 4, 4, 3, 1, 1, 0], 't': [1768.5, 4301.5, 7120.599999904633, 8243.5, 8778.599999904633, 9176.5, 9481.299999952316, 10034.599999904633, 12339.599999904633, 13264.700000047684, 13960.5, 16171.5, 17023.5, 17818.700000047684, 19455.5], 'hit': ['B', 'B', '0', '0', '0', '0', '0', 'A', 'A', '0', 'A', '0', '0', 'C', 'C']}","[['unknown', 'unknown', 'sea', 'sea', 'unknown'], ['unknown', 'unknown', 'sea', 'sea', 'ship'], ['unknown', 'ship', 'ship', 'unknown', 'ship'], ['unknown', 'sea', 'unknown', 'unknown', 'ship'], ['ship', 'ship', 'sea', 'sea', 'sea']]",15.0,10.0,1.0,0.0,,,,,,
,instructions,12,192180,0.0-7.0-1.1,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":1534.8999998569489}]",1535.0999999046326,,,,,,,,,,,,,,,,,
,Battleships,13,215560,0.0-7.0-0.2,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,,,,,pretend,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]","{'i': [2, 1, 1, 3, 3, 3, 2, 4, 2, 1, 2, 0, 0, 0], 'j': [2, 3, 1, 1, 3, 2, 3, 3, 1, 2, 0, 2, 1, 0], 't': [1115.1000001430511, 2879.2999999523163, 3205, 3557.2000000476837, 3859.2000000476837, 6090.200000047684, 6391.200000047684, 6894.100000143051, 8557.100000143051, 9096.100000143051, 9559.100000143051, 19073.200000047684, 20402.900000095367, 21298.400000095367], 'hit': ['0', '0', '0', '0', 'A', '0', 'A', 'A', 'B', '0', 'B', '0', 'C', 'C']}","[['ship', 'ship', 'sea', 'unknown', 'unknown'], ['unknown', 'sea', 'sea', 'sea', 'unknown'], ['ship', 'ship', 'sea', 'ship', 'unknown'], ['unknown', 'sea', 'sea', 'ship', 'unknown'], ['unknown', 'unknown', 'unknown', 'ship', 'unknown']]",14.0,11.0,1.0,1.0,,,,,,
,instructions,14,216339,0.0-7.0-1.2,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":777.5}]",777.7000000476837,,,,,,,,,,,,,,,,,
,Battleships,15,227275,0.0-7.0-0.3,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,,,,,pretend,"[['0', 'A', '0', '0', '0'], ['0', 'A', '0', 'B', 'B'], ['0', 'A', '0', '0', '0'], ['0', '0', 'C', '0', '0'], ['0', '0', 'C', '0', '0']]","{'i': [2, 2, 3, 3, 3, 4, 2, 1, 0, 1, 1, 1], 'j': [2, 3, 3, 2, 1, 2, 1, 1, 1, 2, 3, 4], 't': [702.7000000476837, 1151, 1528.8000001907349, 1813.7000000476837, 3409.9000000953674, 4452.600000143051, 6161.800000190735, 7057.800000190735, 7655.900000095367, 8026.800000190735, 8447.800000190735, 8843.900000095367], 'hit': ['0', '0', '0', 'C', '0', 'C', 'A', 'A', 'A', '0', 'B', 'B']}","[['unknown', 'ship', 'unknown', 'unknown', 'unknown'], ['unknown', 'ship', 'sea', 'ship', 'ship'], ['unknown', 'ship', 'sea', 'sea', 'unknown'], ['unknown', 'sea', 'ship', 'sea', 'unknown'], ['unknown', 'unknown', 'ship', 'unknown', 'unknown']]",12.0,13.0,1.0,8.0,,,,,,
,instructions,16,228069,0.0-7.0-1.3,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":793.3999998569489}]",793.5999999046326,,,,,,,,,,,,,,,,,
,Battleships,17,240894,0.0-7.0-0.4,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,,,,,pretend,"[['0', '0', '0', 'B', '0'], ['0', '0', '0', 'B', '0'], ['C', 'C', '0', '0', 'A'], ['0', '0', '0', '0', 'A'], ['0', '0', '0', '0', 'A']]","{'i': [2, 1, 1, 1, 0, 2, 3, 3, 3, 2, 2, 4, 0, 2, 3, 4], 'j': [2, 2, 3, 4, 3, 3, 3, 2, 1, 1, 0, 2, 2, 4, 4, 4], 't': [702.4000000953674, 1369.2000000476837, 1825.4000000953674, 3518.4000000953674, 3841.4000000953674, 4666.200000047684, 5401.100000143051, 5710.300000190735, 6005.400000095367, 6286.400000095367, 6925.400000095367, 8571.600000143051, 9087.400000095367, 10044.700000047684, 10443.300000190735, 10728.100000143051], 'hit': ['0', '0', 'B', '0', 'B', '0', '0', '0', '0', 'C', 'C', '0', '0', 'A', 'A', 'A']}","[['unknown', 'unknown', 'sea', 'ship', 'unknown'], ['unknown', 'unknown', 'sea', 'ship', 'sea'], ['ship', 'ship', 'sea', 'sea', 'ship'], ['unknown', 'sea', 'sea', 'sea', 'ship'], ['unknown', 'unknown', 'sea', 'unknown', 'ship']]",16.0,9.0,1.0,6.0,,,,,,
,instructions,18,241777,0.0-7.0-1.4,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":881.7000000476837}]",881.8999998569489,,,,,,,,,,,,,,,,,
,instructions,19,249867,0.0-8.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":8090.099999904633}]",8090.299999952316,,,,,,,,,,,,,,,,,
,Battleships,20,268592,0.0-9.0-0.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,,,,,non-pretend,"[['0', '0', '0', '0', 'B'], ['0', '0', '0', '0', 'B'], ['0', 'A', 'A', 'A', '0'], ['0', '0', '0', '0', '0'], ['0', '0', 'C', 'C', '0']]","{'i': [2, 2, 2, 2, 0, 4, 4, 4, 1, 1, 0], 'j': [2, 3, 4, 1, 2, 2, 3, 0, 0, 4, 4], 't': [1101.7999999523163, 3594.7999999523163, 4790.900000095367, 5319.600000143051, 8266.600000143051, 9876.600000143051, 10771.600000143051, 12822.700000047684, 14459.700000047684, 15712.600000143051, 16639.60000014305], 'hit': ['A', 'A', '0', 'A', '0', 'C', 'C', '0', '0', 'B', 'B']}","[['unknown', 'unknown', 'sea', 'unknown', 'ship'], ['sea', 'unknown', 'unknown', 'unknown', 'ship'], ['unknown', 'ship', 'ship', 'ship', 'sea'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['sea', 'unknown', 'ship', 'ship', 'unknown']]",11.0,14.0,0.0,3.0,,,,,,
,instructions,21,269453,0.0-9.0-1.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":860.5}]",860.7999999523163,,,,,,,,,,,,,,,,,
,Battleships,22,281692,0.0-9.0-0.1,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,,,,,non-pretend,"[['B', 'B', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', '0', '0'], ['0', '0', '0', 'C', 'C']]","{'i': [2, 2, 2, 2, 4, 4, 0, 0, 0, 0], 'j': [2, 3, 1, 0, 3, 4, 3, 4, 1, 0], 't': [1808.5, 2740.4000000953674, 3319.4000000953674, 4031.5999999046326, 6217.400000095367, 6839.599999904633, 7896.599999904633, 8372.5, 9351.5, 10142.400000095367], 'hit': ['A', '0', 'A', 'A', 'C', 'C', '0', '0', 'B', 'B']}","[['ship', 'ship', 'unknown', 'sea', 'sea'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['ship', 'ship', 'ship', 'sea', 'unknown'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'unknown', 'ship', 'ship']]",10.0,15.0,0.0,2.0,,,,,,
,instructions,23,283355,0.0-9.0-1.1,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":1663}]",1663.0,,,,,,,,,,,,,,,,,
,Battleships,24,298242,0.0-9.0-0.2,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,,,,,non-pretend,"[['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', 'B', 'B']]","{'i': [2, 1, 1, 2, 0, 3, 3, 3, 4, 4], 'j': [2, 3, 4, 3, 3, 1, 2, 0, 3, 4], 't': [1011.3000001907349, 1846.3000001907349, 3453.2000000476837, 4322.200000047684, 5040.800000190735, 6876.200000047684, 8123.5, 9559.300000190735, 11759.700000047684, 12803.200000047684], 'hit': ['0', 'C', '0', '0', 'C', 'A', 'A', 'A', 'B', 'B']}","[['unknown', 'unknown', 'unknown', 'ship', 'unknown'], ['unknown', 'unknown', 'unknown', 'ship', 'sea'], ['unknown', 'unknown', 'sea', 'sea', 'unknown'], ['ship', 'ship', 'ship', 'unknown', 'unknown'], ['unknown', 'unknown', 'unknown', 'ship', 'ship']]",10.0,15.0,0.0,7.0,,,,,,
,instructions,25,299129,0.0-9.0-1.2,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":886.7000000476837}]",886.9000000953674,,,,,,,,,,,,,,,,,
,Battleships,26,311792,0.0-9.0-0.3,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,,,,,non-pretend,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['C', '0', '0', '0', 'A'], ['C', '0', 'B', '0', 'A'], ['0', '0', 'B', '0', 'A']]","{'i': [2, 1, 3, 3, 1, 2, 2, 1, 3, 4, 0, 2, 3, 4, 2, 1, 3], 'j': [2, 3, 3, 1, 1, 3, 1, 2, 2, 2, 4, 4, 4, 4, 0, 0, 0], 't': [622.5, 1134.5999999046326, 1555.2999999523163, 1920.5, 2285.5, 3073.2999999523163, 3444.399999856949, 3949.5, 4365.599999904633, 4898.399999856949, 6316.299999952316, 7105.399999856949, 7972.399999856949, 8323.199999809265, 9123.399999856949, 9853.599999904633, 10577.399999856949], 'hit': ['0', '0', '0', '0', '0', '0', '0', '0', 'B', 'B', '0', 'A', 'A', 'A', 'C', '0', 'C']}","[['unknown', 'unknown', 'unknown', 'unknown', 'sea'], ['sea', 'sea', 'sea', 'sea', 'unknown'], ['ship', 'sea', 'sea', 'sea', 'ship'], ['ship', 'sea', 'ship', 'sea', 'ship'], ['unknown', 'unknown', 'ship', 'unknown', 'ship']]",17.0,8.0,0.0,5.0,,,,,,
,instructions,27,312749,0.0-9.0-1.3,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":956.7000000476837}]",956.7999999523163,,,,,,,,,,,,,,,,,
,Battleships,28,326975,0.0-9.0-0.4,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,,,,,non-pretend,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]","{'i': [2, 1, 2, 2, 2, 1, 3, 3, 3, 4, 2, 0, 0, 0, 0], 'j': [2, 3, 4, 0, 1, 2, 2, 3, 4, 3, 3, 3, 1, 2, 0], 't': [904.7999999523163, 1460.7999999523163, 2089.7000000476837, 2641.7000000476837, 3539.9000000953674, 4679.799999952316, 5648.799999952316, 6256.900000095367, 6918.299999952316, 7485.299999952316, 8263.700000047684, 9397.900000095367, 10557.799999952316, 11041.799999952316, 12144.799999952316], 'hit': ['0', '0', '0', 'B', 'B', '0', '0', 'A', '0', 'A', 'A', '0', 'C', '0', 'C']}","[['ship', 'ship', 'sea', 'sea', 'unknown'], ['unknown', 'unknown', 'sea', 'sea', 'unknown'], ['ship', 'ship', 'sea', 'ship', 'sea'], ['unknown', 'unknown', 'sea', 'ship', 'sea'], ['unknown', 'unknown', 'unknown', 'ship', 'unknown']]",15.0,10.0,0.0,1.0,,,,,,
,instructions,29,327835,0.0-9.0-1.4,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":858.5999999046326}]",858.7999999523163,,,,,,,,,,,,,,,,,
,instructions,30,339330,0.0-10.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":5375.399999856949},{""page_index"":1,""viewing_time"":6119.400000095367}]",11495.099999904633,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,31,395623,0.0-11.0-0.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,,,,0.0,judge,"[['0', '0', '0', '0', 'B'], ['0', '0', '0', '0', 'B'], ['0', 'A', 'A', 'A', '0'], ['0', '0', '0', '0', '0'], ['0', '0', 'C', 'C', '0']]",,,,,,3.0,"['left', 'right']",right,331.0,338.0,left,right
,instructions,32,399432,0.0-11.0-1.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":3808}]",3808.300000190735,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,33,466605,0.0-11.0-0.1,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,,,,0.0,judge,"[['0', '0', '0', '0', 'B'], ['A', 'A', 'A', '0', 'B'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0']]",,,,,,4.0,"['left', 'right']",left,331.0,327.0,right,left
,instructions,34,467709,0.0-11.0-1.1,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":1103.4000000953674}]",1103.5999999046326,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,35,567834,0.0-11.0-0.2,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,,,,1.0,judge,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', 'A'], ['0', 'B', 'B', '0', 'A'], ['0', '0', '0', '0', 'A'], ['C', 'C', '0', '0', '0']]",,,,,,0.0,"['left', 'right']",left,330.0,337.0,left,right
,instructions,36,568925,0.0-11.0-1.2,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":1089}]",1089.1999998092651,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,37,616147,0.0-11.0-0.3,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,,,,1.0,judge,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]",,,,,,1.0,"['left', 'right']",left,331.0,334.0,left,right
,instructions,38,617249,0.0-11.0-1.3,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":1100.1999998092651}]",1100.2999999523163,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,39,706556,0.0-11.0-0.4,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,,,,0.0,judge,"[['B', 'B', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', '0', '0'], ['0', '0', '0', 'C', 'C']]",,,,,,2.0,"['left', 'right']",right,328.0,330.0,left,right
,instructions,40,708696,0.0-11.0-1.4,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":2138.2999999523163}]",2138.5,,,,,,,,,,,,,,,,,
,survey-text,41,731495,0.0-12.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,22797.0,"{""debrief"":""I used the same strategy that i would use for the game. Centre and outward.""}",,,,,,,,,,,,,,,,
,survey-text,42,736660,0.0-13.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,,5164.0,"{""worker_comments"":""""}",,,,,,,,,,,,,,,,
,instructions,43,744705,0.0-14.0,61814837a8ff57d06daa2c8c,,5d959fdf9cf6ab001982afee,6182caed811bde3fd5c6cced,3016,344,False,True,82,1,1,"[{""page_index"":0,""viewing_time"":8044.399999856949}]",8044.599999904633,,,,,,,,,,,,,,,,,
1.0,fullscreen,0,2539,0.0-0.0,61814837a8ff57d06daa2c8c,,61573df2a779b544c3729b54,6182c4c43ab683d19b1adb01,3016,343,True,False,59,2,1,,,,,,,,,,,,,,,,,,,
,instructions,1,6984,0.0-1.0-0.0,61814837a8ff57d06daa2c8c,,61573df2a779b544c3729b54,6182c4c43ab683d19b1adb01,3016,343,True,False,59,2,1,"[{""page_index"":0,""viewing_time"":1272},{""page_index"":1,""viewing_time"":992},{""page_index"":2,""viewing_time"":728},{""page_index"":3,""viewing_time"":1448}]",4441.0,,,,,,,,,,,,,,,,,
,survey-multi-choice,2,8923,0.0-1.0-1.0,61814837a8ff57d06daa2c8c,,61573df2a779b544c3729b54,6182c4c43ab683d19b1adb01,3016,343,True,False,59,2,1,,1936.0,"{""Q0"":""... sink all ships with as <b>few clicks</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,
,instructions,3,9735,0.0-2.0,61814837a8ff57d06daa2c8c,,61573df2a779b544c3729b54,6182c4c43ab683d19b1adb01,3016,343,True,False,59,2,1,"[{""page_index"":0,""viewing_time"":811}]",811.0,,,,,,,,,,,,,,,,,
